date;original;predict
16-06-2021;227,85714285714286;378,0197435521769
17-06-2021;269,2857142857143;358,9908494061282
18-06-2021;253,57142857142858;339,4860076038321
19-06-2021;299,2857142857143;327,0027869558534
20-06-2021;341,57142857142856;337,1689444041748
21-06-2021;354,2857142857143;348,9763122545454
22-06-2021;415,0;374,6974893427633
23-06-2021;444,85714285714283;408,30558927767567
24-06-2021;464,42857142857144;434,96033340203127
25-06-2021;454,14285714285717;465,0420155946122
26-06-2021;405,0;486,0620916610725
27-06-2021;405,42857142857144;484,5391681605662
28-06-2021;412,0;496,82258541511766
29-06-2021;368,57142857142856;491,7079953635944
30-06-2021;289,57142857142856;468,88869009258667
01-07-2021;269,85714285714283;442,02603832569713
02-07-2021;311,0;420,5513706196847
03-07-2021;328,0;402,6455155204857
04-07-2021;318,42857142857144;399,28030643626664
05-07-2021;257,42857142857144;366,36567181486106
06-07-2021;280,7142857142857;352,35602997066525
07-07-2021;309,57142857142856;352,76512806294824
08-07-2021;338,57142857142856;357,8130703586266
09-07-2021;338,7142857142857;363,7485162441832
10-07-2021;396,14285714285717;374,10373060584624
11-07-2021;425,0;391,54282885156266
12-07-2021;456,0;431,53158673466885
13-07-2021;420,42857142857144;453,28772558318286
14-07-2021;416,0;464,9738454097231
15-07-2021;383,0;471,7521870899651
16-07-2021;373,42857142857144;473,8802046718392
17-07-2021;317,14285714285717;464,59463194592144
18-07-2021;295,14285714285717;436,04071888992877
19-07-2021;302,85714285714283;403,8171524158064
20-07-2021;375,57142857142856;398,4184129520736
21-07-2021;411,85714285714283;402,9723460102497
22-07-2021;383,2857142857143;402,43166429305484
23-07-2021;352,0;401,35258680873295
24-07-2021;352,14285714285717;409,3814830087111
25-07-2021;326,14285714285717;411,26302336114804
26-07-2021;294,0;409,9936474379139
27-07-2021;214,57142857142858;379,2069534490971
28-07-2021;185,71428571428572;347,5551242226008
29-07-2021;185,57142857142858;318,16562753554473
30-07-2021;153,42857142857142;288,31422564190825
31-07-2021;150,28571428571428;252,107618838222
01-08-2021;157,57142857142858;239,74609522590313
02-08-2021;215,42857142857142;238,4073518357856
03-08-2021;240,57142857142858;250,60856052061578
04-08-2021;285,0;261,5038184361147
05-08-2021;342,42857142857144;279,46264607854494
06-08-2021;390,57142857142856;308,8980619950945
07-08-2021;407,0;356,74181161685834
08-08-2021;406,7142857142857;384,11577913450395
09-08-2021;387,2857142857143;400,02129294469154
10-08-2021;425,0;422,0811674930128
11-08-2021;377,85714285714283;430,341887729356
12-08-2021;317,7142857142857;433,37816657036984
13-08-2021;271,57142857142856;419,1022854902012
14-08-2021;258,42857142857144;390,8950917542652
15-08-2021;286,0;371,81250260964026
16-08-2021;277,14285714285717;359,3193883097938
17-08-2021;272,42857142857144;335,4356243981655
18-08-2021;284,0;326,3497102852279
19-08-2021;280,14285714285717;326,08340514282924
20-08-2021;308,57142857142856;328,5465270468126
21-08-2021;321,2857142857143;344,7789025994447
22-08-2021;315,14285714285717;357,25784175161533
23-08-2021;344,42857142857144;371,21839225128696
24-08-2021;321,85714285714283;373,9264380641467
25-08-2021;308,7142857142857;371,8880909633729
26-08-2021;373,2857142857143;382,03160074544104
27-08-2021;355,85714285714283;388,6502662376198
28-08-2021;385,14285714285717;394,66436617957794
29-08-2021;319,2857142857143;388,889627802819
30-08-2021;256,2857142857143;371,30679675443065
